OCI-Ly1_DMSO_rep1	OCI-Ly1_DMSO_rep2	OCI-Ly1_DMSO_rep3	OCI-Ly1_JIB04_150nM_rep1	OCI-Ly1_JIB04_150nM_rep2	OCI-Ly1_JIB04_150nM_rep3	OCI-Ly1_JIB04_500nM_rep1	OCI-Ly1_JIB04_500nM_rep2	OCI-Ly1_JIB04_500nM_rep3
SH2D6	0.0664727	0	0.0698622	0.137098	0.21254	0.0941012	0.0533464	0.439181	0.0620824
SH2D7	0	0	0.0296459	0.115885	0.0300515	0	0	0	0.0527051
SH3BGR	0.894233	0.595037	0.550979	1.020196	1.3035	0.781963	2.33596	2.95047	2.490335
SH3BGRL	65.2525	68.6924	81.5735	60.9571	81.2743	88.8993	68.0509	77.1123	79.0295
SH3BGRL2	0	0	0.0229033	0	0	0.0153731	0.00872028	0	0.0101819
SH3BGRL3	40.918	35.2033	37.0204	37.3684	36.0082	43.9548	43.245	38.5682	39.3911
SH3BP1	13.1621	10.4906	10.6288	11.271	9.76089	9.53637	7.98378	9.83093	9.05225
SH3BP2	3.37665100831555	2.9370651143621	2.9692417009181	3.68090002766322	3.93325004286997	3.3074200688888	9.853964	11.0366460408834	9.687732
SH3BP4	0	0	0.0306832	0	0	0	0	0	0.0272816
SH3BP5	3.972702	4.33848	4.304098	4.143083	3.161013	3.36247	1.995384	2.86699	2.524925
SH3BP5-AS1	1.76509	1.88616	1.62801	1.80693	1.95826	1.82106	1.85345	1.72053	1.66753
SH3BP5L	15.9127	15.8777	15.0252	15.9094	14.3163	14.5845	16.0012	17.4694	15.9121
SH3D19	0.241732	0.141138	0.165506	0.149052	0.154846	0.25638	0.0969516	0.0801212	0.15847180076782
SH3D21	8.44576	6.78596	8.30069	8.10372	7.54953	8.05291	11.59606	12.08345	11.71152
SH3GL1	21.31305	17.07414	19.214066	20.5881	18.466886	19.414595	22.651302	25.60415	23.412059
SH3GL1P1	0.862885	0.507286	0.98435	0.44712	0.631961	0.784922	0.27693	0.879115	0.338258
SH3GL1P2	1.06032	1.04955	0.864203	0.972135	0.751355	0.426583	0.746563	0.828702	0.738459
SH3GL2	0.0189923	0	0	0	0.0202723	0.0537222	0.0914126	0.0419484	0.0533416
SH3GL3	0	0	0	0	0	0	0	0	0
SH3GLB1	14.625082	15.173268	17.178061	14.477239	16.036174	17.779428	14.4261101	15.5452	15.673058
SH3GLB2	61.0759	56.1728	59.2312	63.844	58.5572	57.6843	55.8414	64.702	61.8615
SH3KBP1	38.7382132	40.352454	44.233995	40.5916628	42.861845	45.6245874	45.8166261	51.012894	45.604653
SH3PXD2A	1.09756	1.27789	1.3822	1.30495	1.16065	0.947713	1.57324	1.41566	1.71158
SH3PXD2B	0.0512192	0.121484	0.094434	0.138119	0.0957105	0.108634	0.241363	0.304267	0.335874
SH3RF1	0.0191061	0.0278879	0.020127	0.00981576	0.0101998	0.0405257	0.176243	0.0950046	0.12527
SH3RF2	0	0	0.0178159	0	0	0	0	0.0373692	0
SH3RF3	0	0	0	0	0	0	0	0	0
SH3RF3-AS1	0.606489	0.656852	0.396898	0.393129	0.601061	0.317551	0.268741	0.355729	0.419002
SH3TC1	42.0605	44.0139	42.4247	40.8401	38.8726	38.2508	40.8469	42.1857	39.4246
SH3TC2	0.228274	0.218379	0.289116	0.22278	0.190203	0.245638	0.170152	0.205519	0.166049
SH3YL1	5.18846	7.20894	7.35273	7.12455	6.7293	7.87477	8.16648	8.6991	8.35818
SHANK1	0	0	0	0	0	0	0	0	0
SHANK2	0	0	0	0	0	0	0.00900246	0	0.0088801
SHANK2-AS1	1.67248	0.606039	1.29912	0.808783	1.39007	1.10651	1.34221	1.09661	0.737366
SHANK2-AS3	8.85703	8.02495	9.57651	7.50358	8.82711	7.34419	7.04545	6.19653	7.79071
SHANK3	0.00707389	0	0	0.0218017	0	0.0300072	0.017022	0.0469067	0.0993986
SHARPIN	24.37407	20.44385	21.77526	23.37107	23.59763	23.12553	31.719	36.3978	33.1414
SHB	0.516916	0.342006	0.790535	0.531529	0.479755	0.543085	1.23619	1.57236	1.325
SHBG	0.0962203	0	0.0506087	0.148675	0.0513089	0	0.3117464	0	0.224872
SHC1	22.12536	21.890433	20.872911	22.01345	20.56521	19.72742	19.05063	22.73405	22.024076
SHC2	0.0208967	0	0	0.0214873	0.0446078	0.0295557	0.0167634	0.0230747	0
SHC3	0.0152269	0	0.0160431	0.015641	0	0	0.00814224	0.0336604	0.0285309
SHC4	0.110939	0.0161932	0.0584303	0.068401	0.082911	0.109816	0.0622919	0.0490303	0.0519515
SHCBP1	45.568	49.3237	46.6004	47.4303	46.8657	49.9289	37.6178	36.9752	40.272
SHCBP1L	0.110597	0.226022	0.116453	0.0909857	0.0944325	0.125143	0.0177445	0.0732691	0.165639
SHD	0	0	0	0	0	0	0	0	0.0188982
SHE	0.651426	0.367752	0.394252	0.479929	0.57524	0.459754	0.322983	0.43942	0.347444
SHF	1.45902	1.24744	1.51439	1.37166	1.17908	1.0318	1.52156	1.61109	1.1902
SHFM1	539.887	557.598	570.94	555.719	562.416	577.783	459.867	458.254	442.995
SHH	0	0	0	0	0	0	0.0276376	0	0
SHISA2	0.550114	0.980666	0.591262	0.670176	0.950918	0.688567	0.725348	0.610546	0.515863
SHISA3	0.0269328	0	0	0.11082	0	0	0	0	0.0252043
SHISA4	0	0	0.0844921	0.0336202	0.128484	0.0568064	0.322129	0.221405	0.122261
SHISA5	47.2449600016294	44.5035980059305	47.0956984514566	48.9648610984136	43.3685500134068	44.6554900072803	52.206878	57.080329	57.845241
SHISA6	0	0	0	0.007054280794394	0.00733213264678	0.00970939229998	0	0	0.006432550839006
SHISA7	0.00830091	0.0484647	0.0349794	0.0255854	0.0354528	0.035213	0.139824	0.0275195	0.0855307
SHISA8	0.0391808	0	0.0412292	0.0806731	0.250781	0	0.157181	0.0432162	0.0732872
SHISA9	20.596463	17.318075	21.109628	18.558321	22.213626	19.327849	12.561844	14.831511	17.312429
SHKBP1	42.3145	40.1673	37.5443	43.2637	38.7173	37.9185	36.394	45.0117	40.3125
SHMT1	45.0577	46.4874	46.338	46.5781	45.5991	44.8959	48.1398	50.4321	50.6703
SHMT2	259.466288	260.202062	275.594926	303.424015	288.634746009448	282.91995	520.764781834	550.01859	508.99158373762
SHOC2	34.779073	34.9075	39.6494	40.396032	44.064394	46.415926	59.843513	65.45048	64.42995
SHOX	3.295401	4.174901	3.472278	2.513622	2.20093	3.036509	2.352054	2.004492	2.81754
SHOX2	9.18176	8.8071013857	11.37754	10.9964	11.74738	11.79269	10.260662599	12.2022	11.37755161006
SHPK	12.5689	11.0215	13.5289	12.4918	11.576	12.0477	11.187	12.564	12.0863
SHPRH	18.502774	18.89851	20.14301	18.07732	20.02073	20.8292	19.743243	19.7948	20.40941
SHQ1	29.7203	30.2728	32.0627	28.7081	32.4409	32.3333	28.3096	28.0943	27.2138
SHROOM1	1.167113	0.805049	1.16295	1.06219	1.045492	1.012799	1.715695	2.07707	2.352882
SHROOM2	0	0.0195418	0.0493684	0.013754	0.0214439	0.0378618	0.0161083	0.00739834	0.0376261
SHROOM3	0.598989	0.444376	0.449825	0.50622	0.466555	0.566358	0.321434	0.444977	0.410521
SHROOM4	0.476146	0.449003	0.663519	0.70334	0.612685	0.55515	0.452493	0.535454	0.400634
SI	0	0	0	0	0	0	0	0	0
SIAE	3.77919	3.906506	2.6635195	4.29366	3.279343	1.95213	2.41869	2.231	2.1454512
SIAH1	16.76873	16.31483	17.60671	18.91583	19.4445	21.26402	27.46131	26.10811	26.96454
SIAH2	19.0133	23.1527	20.6062	21.0986	19.7865	21.6196	36.8349	37.2856	37.0096
SIAH3	0.734246	0.660558	0.773328	0.551753	0.670333	0.543495	0.361738	0.63653	0.423426
SIDT1	2.90671	2.57455	2.91385	2.99835	3.27662	2.93233	3.0309	3.12796	3.57519
SIDT2	1.66528	2.13655	1.62196	2.05342	1.54824	2.10995	2.17148	2.81662	2.45828
SIGIRR	3.89166	3.80355	3.9572	3.90301	3.83556000043256	3.31267	6.059276	5.4586	6.44852
SIGLEC1	0	0	0	0	0	0	0.0178888	0.0575097	0.0208916
SIGLEC10	16.617773	15.591	15.807001	14.904691	14.52901	15.478928	11.9826511969785	11.21602	12.66509
SIGLEC11	1.42065	1.79008	2.08155	2.31902	1.3458	1.43561	1.13635	0.734315	1.42003
SIGLEC12	0	0	0	0	0	0	0	0	0
SIGLEC14	0.775877	0.453926	0.453858	0.419768	0.473209	0.324895	0.547247	0.782476	0.44676
SIGLEC15	0.665607	0.539036	1.08166	0.683226	0.593313	1.04079	0.35261	0.322263	0.380109
SIGLEC16	6.49642	6.21102	6.38367	4.84233	6.31085	5.736	4.56267	5.49078	4.80161
SIGLEC17P	0	0.0535429	0	0	0	0	0	0.0404596	0
SIGLEC5	0.105675	0.0301292	0.157745	0.125676	0.137131	0.116771	0.135752	0.136751	0.164996
SIGLEC6	0	0	0	0	0	0	0	0	0.051113400802
SIGLEC7	0	0	0	0	0	0	0	0	0
SIGLEC8	2.89126	3.2188	2.68764	2.71902	2.35159	2.41683	2.17966	2.26946	2.38458
SIGLEC9	0.237115	0	0.499121	0.244025	0.289127	0.431299	0.302254	0.448494	0.285197
SIGLECL1	0	0	0	0	0	0	0	0	0
SIGMAR1	61.1383	58.30886	63.10386	65.27579	57.42837	62.50042	69.24845	84.20088	73.90283
SIK1	2.80497	3.12261	2.84301	2.63012	2.22349	2.70207	1.58639	1.93337	1.8902
SIK2	16.8276	16.3187	16.3585	16.4177	16.6366	15.8715	17.418	19.6792	19.5453
SIK3	5.58738	6.38462	5.78187	5.65575	5.27851	5.70669	6.56702	7.52433	7.32107
SIKE1	28.05344	29.010244	31.52837	28.96384	34.63881	33.942114	34.85205	37.46621	36.49853
SIL1	6.69731	8.12665	7.02311	6.95645	7.46482	7.08164	10.694143	12.97911	10.02311
SIM1	0.521396	0.445499	0.468822	0.470498	0.393722	0.557493	0.316228	0.674374	0.440648
SIM2	0.3198715	0.159492	0.370859	0.149721	0.4119451	0.3409654	0.340852	0.6036	0.432064
SIMC1	6.95001	7.00034	7.54908	6.73959	6.93198	6.84825	7.34651	7.20577	7.45558
SIN3A	18.618556	18.96917	21.206478	20.96516	19.98509	21.70011	18.96477	20.46517	20.53123
SIN3B	8.89549	8.19374	7.76077	8.60674	7.80311	8.33969	12.5732	13.2068	12.9474
SIPA1	14.5564	12.68731	13.22333	14.31202	12.82679	12.76047	12.8086	15.70636	13.25824
SIPA1L1	10.2375	9.43823	10.7059	10.9382	10.1113	10.7715	11.6583	13.0097	13.294
SIPA1L2	0.00770664	0	0	0	0	0	0.0185448	0	0.0505336
SIPA1L3	13.091	12.3108	11.9138	12.1032	10.677	11.2648	13.7604	15.6879	14.7048
SIRPA	0	0	0.0138535	0	0	0.0185998	0.126604	0.0566931	0.110854
SIRPB1	0.0234377	0.10264	0.148064	0.168729	0.0500283	0.0994539	0.0940114	0.131926	0.0943006
SIRPB2	0.627194	0.446645	0.882397	0.599633	0.737764	0.76233	0.271726	0.25631	0.407127
SIRPD	0	0	0	0	0	0	0	0	0
SIRPG	0	0	0	0	0	0	0	0	0
SIRT1	23.93456	27.24026	28.2418	23.76418	27.88401	31.17469	34.05158	34.84587	35.01261
SIRT2	18.1312	17.67013	15.73632	20.70496	17.405075	18.653858	29.302972	30.52154	30.25237
SIRT3	7.28399	7.434509	6.852082	6.80399	6.911533	6.79193	6.697721	6.768488	7.805914
SIRT4	1.6261	3.05238	1.80841	1.91413	2.47757	1.31489	2.53497	3.02211	2.34551
SIRT5	11.979093	12.92923	13.56351	12.806501	13.19177	13.596645	14.097309	14.653517	15.97987
SIRT6	16.71768	14.25868	15.528385	17.27162	15.5849	14.993594	17.248915	18.908463	16.390399
SIRT7	16.052	17.4956	15.4256	17.5709	16.2002	14.5823	21.0982	22.0312	19.9281
SIT1	92.2607	86.7758	82.9917	82.3667	82.6391	72.7507	72.6458	81.0298	73.4158
SIVA1	211.22138	194.64891	167.60511	217.49538	207.95178	170.48055	244.68959	267.48057	245.48467
SIX1	0.135103	0.197213	0.223568	0.198439	0.267815	0.272972	0.526412	0.852566	0.505926
SIX2	0	0	0	0	0	0	0	0	0
SIX3	0.227661	0.700621	0.152933	0.0859864	0.1325	0.233562	0.0663519	0.114443	0.0971087
SIX4	0.875738	1.06294	0.80943	0.846377	0.966549	0.811644	0.977714	1.01038	0.985266
SIX5	0.830532	1.07761	0.858522	1.15407	0.968698	0.696032	2.68957	2.59931	2.6931
SIX6	0.074189	0	0.234221	0	0.0791473	0	0	0	0
SKA1	33.706	35.69	37.12521	34.9698	40.856	42.5089	52.695	54.8841	54.5669
SKA2	36.37446	43.24279	45.97758	39.0836	47.4699	52.27636	46.5624	50.07599	49.36567
SKA3	18.45273	17.40726	21.74961	18.25796	20.84687	23.28778	21.02216	22.39139	21.27413
SKAP1	0	0	0	0	0	0	0	0	0
SKAP2	20.1073	20.2884	22.4644	20.9906	21.2113	23.5435	17.4828	20.1552	20.0544
SKI	0.58905	0.603137	0.592756	0.876211	0.779136	0.658891	1.85469	1.54474	1.70467
SKIDA1	0.284829	0.48493	0.263131	0.273268	0.322971	0.351459	0.320223	0.433886	0.280752
SKIL	11.483323	12.82326	13.855576	11.393111	14.701938	14.752481	20.159406	21.15657	22.808806
SKINTL	0	0	0	0	0	0	0.0289682	0	0
SKIV2L	23.99	23.4199	23.5458	27.8128	24.6996	22.8225	28.0864	31.4769	30.7301
SKIV2L2	75.7074	80.2375	85.6383	77.9437	84.715	87.6968	64.3113	68.3221	68.8861
SKOR1	3.70727	3.95687	3.79891	4.83648	4.61654	3.83385	5.4043	5.52457	5.48575
SKP1	128.40866	146.77125	136.76115	133.64901	146.70228	146.57499	129.75163	130.47366	132.28691
SKP1P2	0.649335	0.383097	0.301086	0.567206	0.230777	0.376954	0.396911	0.63395	0.471278
SKP2	81.0278	82.13638	83.95194	78.82222	80.03916	83.61978	65.32609	70.76788	66.97743
SLA	34.787092	35.5831	32.809911	30.7059	28.5989	29.2477	20.5237	21.2423	24.707
SLA2	1.579962	1.66064	1.98003031263	1.39672	1.191553	1.507	0.801033	1.625268	1.26474
SLAIN1	43.160077	44.96495	48.6479023	41.479037	48.989565	50.232034	50.125951	54.82653	53.375105
SLAIN2	8.32663	8.49178	9.82562	8.90603	9.04193	10.9019	7.75531	8.18838	8.84579
SLAMF1	3.4177	2.86198	2.81709	3.32482	3.61898	3.59772	2.59305	3.24621	3.29761
SLAMF6	38.92121	36.94005	41.81444	40.65095	41.98905	47.12191	35.838177	41.8765	38.97918
SLAMF7	0.553771	0.663692	0.563808	0.429527	0.446805	0.615545	0.282489	0.168006	0.315973
SLAMF8	0	0	0	0	0	0	0	0	0.0145437
SLAMF9	0	0	0	0	0	0	0	0	0.137356
SLBP	153.125	161.477	177.057	152.139	162.091	177.026	161.857	162.272	166.275
SLC10A1	3.08384	3.5822	2.54777	3.20768	3.1488	2.67394	1.67603	2.488	1.52006
SLC10A2	0.161713	0.0590118	0.141941	0.180053	0.0719335	0.114344	0.0540493	0.0595496	0.0504793
SLC10A3	7.080729	8.513014	7.62087	9.40808	8.94144	9.73257	13.754662	14.11868	12.377131
SLC10A4	0.0498207	0	0	0	0.0265847	0	0	0	0.0233141
SLC10A5	0.505943	1.16952	0.975948	0.520969	1.25924	0.835205	1.21784	1.62735	1.73473
SLC10A6	0	0	0	0	0	0.0514252	0.0583251	0	0.0339991
SLC10A7	5.49686	5.071402	6.24073	5.411992	5.787713	7.167268	6.936644	7.544871	7.27705
SLC11A1	0.501965	0.424195	0.347838	0.570196	0.578195	0.39229	0.254306	0.58373	0.742226
SLC11A2	18.478788	18.7757800061913	18.725133	20.154972	18.7291100004696	19.905746	17.87897287	18.992737	17.910681
SLC12A1	0	0	0	0.0220328	0.01144616	0	0.0085995	0.0355366	0.030123
SLC12A2	19.999606	20.699248	22.30933	20.558473	22.508143	23.155497	21.71268	23.067391	24.434498
SLC12A3	0.173854501	0.045872386	0.173133	0.116648037	0.112559	0.165784108	0.166236138	0.188682289	0.210379359
SLC12A4	4.103778	3.849579901647	4.470348673	4.308554	4.266745	3.820529	4.308216	5.1711	5.284425
SLC12A5	0.290236	0.423633	0.262078	0.357831	0.239062	0.398674	0.452302	0.742268	0.365077
SLC12A6	2.4541823	2.1896817188	2.36186	2.65746860061501	2.7832328	2.5634060111012	3.4827369457	3.71112619067	3.8958490383426
SLC12A7	0.511954	0.415146	0.60922	0.818268	0.69845	0.563058	2.50193	2.6295	2.92153
SLC12A8	0.984810000237234	0.946078000510593	1.12574000029001	1.16408000035514	1.81136000276586	1.21036000103009	3.51249000090806	3.26064000149595	2.91664000110992
SLC12A9	16.529616	14.008251	12.455005	15.561783	13.858188	12.613689	14.560286	16.593338	16.67035
SLC13A1	0.0959918	0.222023	0.100047	0.13983	0.145349	0.194023	0.055477	0.0150117	0.0761201
SLC13A2	0	0	0	0	0	0	0	0	0
SLC13A3	0	0.0191620733	0.0269345	0.0536355	0	0.0541771	0.0210608836	0.0864827	0.073538
SLC13A4	0.767074	0.75515	0.488445	0.788596	0.628384	0.883028	0.500854	1.0442	0.534457
SLC13A5	0.0156216	0.0238575	0	0	0.0697886	0.0462294	0.0524435	0.0722109	0.0905087
SLC14A1	1.84876	1.63162	1.84807	1.54090900026002	1.76976900090806	1.494418	1.351599	1.012137	1.68254
SLC14A2	4.42344	3.80347	4.8941	3.90952	3.85507	4.20165	2.94458	3.02499	3.5394
SLC15A1	0.994199	1.3818	0.95132	0.756961	0.974626	0.920391	0.707462	0.527516	0.73277
SLC15A2	2.28714155986	2.0035303	1.77129000472497	2.006261	2.37439000960073	1.910064	1.7921	1.691664	2.28062000245066
SLC15A3	0.0272946	0.109202	0.172405	0.0280778	0.0291271	0.0386095	0	0	0
SLC15A4	13.4498	14.8398	14.9452	13.0649	13.9803	15.1915	12.3817	13.4811	12.401
SLC15A5	0	0	0	0	0	0	0	0	0
SLC16A1	51.408	54.93764	54.70789	52.0358	59.53465	59.61457	65.46121	64.72855	69.21733
SLC16A10	1.85729	1.72051	1.74905	1.78088	2.09691	1.84377	3.35224	2.70213	2.47458
SLC16A11	0.267186	0.0433382	0.187502	0.244352	0.348462	0.167985	0.214355	0.32764	0.305561
SLC16A12	0.877386	0.692577	0.666213	0.50635	0.761404	0.688672	0.485483	0.671228	0.59888
SLC16A13	1.13649	0.493239	0.614304	0.600482	0.819371	0.782136	0.936418	1.86433	1.03461
SLC16A14	0.115076	0.117579	0.254553	0.201034	0.122859	0.260368	0.119999	0.139857	0.237105
SLC16A2	0	0	0.0129038	0	0	0.0173239	0.0098267	0	0
SLC16A3	0.940103	0.710677	1.216063	0.498797	0.626478	0.52042303956648	2.136765	2.646468	2.274667
SLC16A4	4.794684	3.867222	5.98856	4.1477865	5.423725	4.98855	3.2534028	2.90134	3.79571
SLC16A5	0	0	0	0	0	0	0.0218482	0	0
SLC16A6	15.14344	13.78649	16.69642	15.29364	18.14005	19.75346	17.09957	21.74612	19.59451
SLC16A7	4.386655	4.7117180398215	5.128870944	3.88518	4.651436	5.18729900005964	3.8529754	4.386236	4.440085
SLC16A8	0.0842899	0	0.0887328	0.202331	0.0299823	0.0397447	0.225407	0.155057	0.157751
SLC16A9	0.0127436	0	0.0134229	0.0130967	0	0	0.0102222	0.0281576	0.0954744
SLC17A1	0	0	0	0	0	0	0	0	0
SLC17A2	0	0	0	0	0	0	0	0	0
SLC17A3	0	0	0	0	0	0	0	0	0
SLC17A4	0	0	0	0	0	0	0	0	0
SLC17A5	7.16794	7.47553	7.03502	6.93524	6.76911	7.61604	7.45626	7.42134	6.93625
SLC17A6	0	0	0	0	0	0	0	0	0
SLC17A7	0.121236	0.101125	0.0729583	0.0534142	0.055463	0.122472	0.138933	0.133901	0.19459
SLC17A8	0	0	0.0279709	0	0	0	0	0	0
SLC17A9	10.5086	8.34313	10.221	10.3719	9.82513	9.18995	5.35721	7.10882	6.02645
SLC18A1	0	0	0	0	0	0	0	0	0
SLC18A2	1.78682	1.64928	2.03427	1.44481	2.31435	2.61975	1.99187	2.00303	2.09165
SLC18A3	0	0	0	0	0	0	0.0173125	0	0
SLC18B1	8.37649	8.64414	9.9085	9.72074	9.95165	9.56337	7.75616	9.72472	11.9329
SLC19A1	5.32317	4.87354	4.940751	5.858323	5.22392	4.48043	5.366550687866	6.2961325115	5.96036
SLC19A2	4.89666	5.0176	4.86189	4.08103	5.15257	5.13901	3.88287	5.00631	4.61168
SLC19A3	1.97435	1.82939	1.44601	1.30552	1.77942	1.40604	1.26386	1.52165	1.47495
SLC1A1	0.299788	0.318248	0.2727	0.266098	0.276402	0.289057	0.163961	0.647308	0.178651
SLC1A2	0.615540879	0.60958576	0.546941685	0.520082114	0.5614969	0.472084428	0.381565486	0.368322519	0.41349972
SLC1A3	0.0139582	0	0.0147017	0.0143462	0.0149012	0.0171986	0.0111967	0.0308392	0.1420237
SLC1A4	34.565418	33.463809	34.918486	39.15959	37.581517	36.99866	62.18072	65.028573	64.41943
SLC1A5	42.38158	43.96	36.97013	58.00404	53.47874	54.49792	146.698	152.84806	138.35914
SLC1A6	1.82327	1.75265	1.99993	1.75179	2.01528	1.15521	1.12096	1.30033	1.26052
SLC1A7	0	0	0	0	0.0206829	0	0.0155442	0.085595	0.036281
SLC20A1	56.5175	56.4958	55.9484	55.7088	57.9708	56.2153	46.7227	47.1072	50.1821
SLC20A2	9.21225	7.62961	8.71988	9.05637	8.71833	8.99953	7.228228	8.05211	7.63727
SLC22A1	0.0597384	0	0.125766	0.0921945	0.0637445	0.0845072	0.336233861	0.8633536486	0.392123
SLC22A10	0	0	0	0	0	0	0	0	0
SLC22A11	0.0207367	0	0	0	0	0	0.0499053	0	0.038824
SLC22A12	0	0	0	0	0	0	0	0	0
SLC22A13	0.223541	0.177987	0.085597	0.397015	0.303671	0.143712	0.277139	0.179527	0.32341
SLC22A14	0	0	0.0282601	0	0	0	0	0	0
SLC22A15	0.0106949	0.0312215	0.0112659	0.0329695	0	0	0.0943662	0.141804	0.0701175
SLC22A16	0	0	0	0	0	0	0.021441	0	0
SLC22A17	0	0	0.0278617	0	0	0	0	0.0584269	0
SLC22A18	0.672077	0.2065243	0.2605503	0.764542	0.71703	0.75066	0.993287	1.09269	1.29044
SLC22A18AS	0.140673	0.462072	0.0740249	0.28957	0.0750418	0.149265	0.112863	0.1552	0.230284
SLC22A2	0	0	0	0	0	0	0.0665404	0	0
SLC22A20	0.9409263	0.931306	1.27463	0.8766892	0.657451	0.77791	0.8443512	0.558693	1.00939
SLC22A23	2.752755	2.839867	2.613538	2.55765	2.567263	2.33068	1.731132	1.962257	2.268122
SLC22A24	0	0	0	0	0	0	0	0	0
SLC22A25	0	0	0	0	0	0	0	0	0
SLC22A3	0.0481543	0	0.0166715	0.0813577	0.0173243	0.0447733	0.0634899	0.104909	0.044466
SLC22A31	3.32824	2.34553	2.99014	3.60117	3.12292	3.61224	4.99496	6.99843	6.20189
SLC22A4	0.048006	0.0700776	0	0.0246864	0	0.101854	0.115535	0	0.247125
SLC22A5	1.51627	1.07242	1.51461	1.22116	1.30158	1.54747	2.36991	2.4691	1.9467
SLC22A6	0	0	0	0	0	0	0	0	0
SLC22A7	0	0	0	0	0	0	0	0	0
SLC22A8	0	0	0	0	0	0	0	0	0
SLC22A9	0.856769	0.388371	0.847503	0.506039	0.626964	0.377669	0.55776	0.382257	0.303446
SLC23A1	5.4711	5.2609	5.343717	6.14357	6.85604	5.94963	5.51693	6.49476	6.6645
SLC23A2	36.968491	34.793200114261	36.4960000148188	38.076499	38.116816	37.648484	45.4421	49.9232	49.089987
SLC23A3	1.10161	1.07204	0.90976700739117	1.377129186	1.1066	1.13039	0.716641	1.04942	1.29404
SLC24A1	3.01797	3.19599	3.93333	3.13176	3.67596	3.5944	3.95056	4.74275	5.74201
SLC24A2	0.7887073	0.76797503	0.87380135	0.67662289	0.89868155	0.61711563	0.53693572	0.57207953	0.63846947
SLC24A3	0	0	0	0	0	0	0	0	0
SLC24A4	1.040104935051	1.11528838887	1.054815176921	0.862308718005	0.95897401164	0.84010620759	0.598194958043	0.586887991876	0.834065480639915
SLC24A5	1.34533	1.78665	2.00996	1.07179	1.80782	1.81463	1.09588	1.76087	1.72518
SLC24A6	12.3487	11.781	10.9802	12.5345	10.0943	12.9085	12.4067	12.185	12.5997
SLC25A1	75.20289	68.57547	71.63738	72.60984	65.57355	62.83186	57.65104	65.4359	68.15897
SLC25A10	13.333756	14.3257	12.21886	13.013632	12.445249	11.807868	6.881914	9.030841	8.16346
SLC25A11	54.241259	54.3948	53.916958	53.09705	49.627674	49.845867	45.00009	45.13263	45.106155
SLC25A12	27.2947	28.552958	28.3616	27.372	29.8724	29.2006	25.54752	27.655423	27.7987
SLC25A13	39.909509	41.774067	42.76013	40.55099	40.48703	40.598511	31.93313	32.56161	32.56137
SLC25A14	9.11996	8.8329139021	10.52245	9.9463	11.40101	10.8424	14.35477	11.9264	13.38730584
SLC25A15	26.3413	27.4359	26.4932	26.8201	27.7916	26.8607	21.2554	21.823	24.1949
SLC25A16	12.4857	14.5059	12.5799	12.0472	14.723	13.1295	14.0304	15.1532	14.1595
SLC25A17	37.0152	40.5927	39.071	38.8065	39.8765	38.4466	31.0526	30.9835	34.1252
SLC25A18	0.303734	0.221692	0.55961	0.57275	0.432194	0.250618	0.690389	0.447068	0.592218
SLC25A19	43.64665	37.88043	42.61788	45.37993	42.96447	43.38835	46.59751	53.33075	51.4634
SLC25A2	0.504487	0.283271	0.163344	0.199752	0.538176	0.713782	0.217951	0.428045	0.217766
SLC25A20	25.8804	28.1606	26.9184	28.5946	28.6091	28.6026	27.4276	28.9382	27.7492
SLC25A21	0	0.0375956	0.0956711	0	0.0824919	0.0364234	0.0103302	0	0.0850407
SLC25A22	12.48492	11.19738	9.34344	10.87417	9.53544	8.44366	8.75907	8.92443	8.7664
SLC25A23	27.075	25.4555	26.5705	26.8417	24.0284	25.4149	19.6083	22.4311	19.7205
SLC25A24	0.142395	0.062355	0.104984	0.117084	0.197618	0.186073	0.376936	0.660661	0.4678906
SLC25A25	11.547963	13.273238	11.23913	10.8646980006029	10.847773	11.9613100157021	14.3865024	16.011392	15.84172168
SLC25A26	8.963823	9.18843	8.24226	9.85965	10.30574	9.146224	14.10019	13.96086	15.00198
SLC25A27	29.682832	28.674626	35.609308	30.261249	31.456831	33.8243	23.23545	27.7368	26.7585
SLC25A28	6.78353	7.35073	6.51367	7.05367	7.08812	8.31087	7.79899	8.98865	8.17732
SLC25A29	1.34623	2.12624	1.58017	1.63403	1.9786	1.40468	2.93892	3.50897	3.3053
SLC25A3	378.0348	389.0088	368.6195	391.5044	379.5967	368.4285	281.4785	287.8161	293.8082
SLC25A30	2.23831	1.96843	2.56253	2.41483	2.46374	2.9491	3.81398	4.48457	4.33529
SLC25A31	0	0	0	0	0	0	0	0	0
SLC25A32	27.5375	25.4478	28.5161	25.1003	28.2927	30.686	23.7962	24.2565	25.5019
SLC25A33	88.4854	90.2066	96.1554	95.987	100.638	102.859	93.8263	106.543	100.753
SLC25A34	2.59761	2.35088	2.98472	2.35413	2.59752	2.43191	2.44125	2.47745	2.3041
SLC25A35	3.47967	4.28844	3.79943	3.56465	3.67227	4.02706	3.21061	4.02047	4.02196
SLC25A36	22.4179	23.090725	27.016237	22.702401	28.7817	29.3873	35.9208	37.9267	38.7756
SLC25A37	9.84091	16.6997	9.72673	7.76292	7.55181	8.6902	11.1351	11.0301	11.2617
SLC25A38	26.374	26.8993	26.8262	27.6117	26.8746	26.451	29.3862	30.3495	30.8898
SLC25A39	92.9907	79.4595	81.4335	89.7351	85.0521	86.3515	81.3198	93.2724	80.2879
SLC25A3P1	0	0	0	0	0	0	0	0	0
